0.00013941,46
4,182.04
3.9979,181.86
3.9388,176.03
3.9135,173.24
3.8776,169.03
3.8437,164.63
3.8163,160.98
3.7817,156.02
3.7551,152.24
3.7221,147.41
3.6939,143.41
3.6608,138.8
3.6327,135.02
3.5942,130.18
3.5714,127.4
3.5181,121.57
3.5102,120.71
3.449,114.71
3.4279,112.96
3.3878,109.48
3.3265,105.1
3.3144,104.35
3.2653,100.97
3.2041,97.423
3.1717,95.735
3.1429,93.965
3.0816,90.295
3.0314,87.122
3.0204,86.272
2.9592,80.705
2.9396,78.51
2.898,72.737
2.8816,69.898
2.8389,61.286
2.8367,60.807
2.8061,52.673
2.7755,44.748
2.7732,44.061
2.7425,35.449
2.7143,28.588
2.7075,26.837
2.6698,18.224
2.6531,14.913
2.626,9.6122
2.5918,3.7979
2.5744,1
0.00013941,46
1,268.47
1.0612,268.35
1.0908,267.98
1.1224,267.65
1.1837,266.48
1.2449,264.78
1.3061,262.55
1.3673,259.8
1.3762,259.37
1.4286,257.07
1.4898,254.18
1.551,251.26
1.5636,250.76
1.6122,248.94
1.6735,247.24
1.7347,246.41
1.7959,246.77
1.8571,248.7
1.8897,250.76
1.9184,252.99
1.9692,259.37
1.9796,260.98
2.0112,267.98
2.0408,275.88
2.0428,276.59
2.0633,285.2
2.0813,293.82
2.0974,302.43
2.102,305.24
2.1097,311.04
2.1202,319.65
2.1302,328.27
2.14,336.88
2.15,345.49
2.1605,354.1
2.1633,356.19
2.1704,362.71
2.181,371.33
2.1936,379.94
2.2086,388.55
2.2245,396.05
2.2266,397.16
2.2452,405.78
2.2683,414.39
2.2857,419.8
2.2955,423
0.00027876,53
4,212.05
3.9424,207.69
3.9388,207.4
3.8776,201.6
3.8549,199.08
3.8163,194.53
3.7867,190.47
3.7551,186.03
3.7286,181.86
3.6939,176.47
3.6744,173.24
3.6327,166.66
3.62,164.63
3.5714,157.35
3.5623,156.02
3.5102,148.97
3.4976,147.41
3.449,141.66
3.4211,138.8
3.3878,135.44
3.3265,130.33
3.3245,130.18
3.2653,125.8
3.2041,122.25
3.1899,121.57
3.1429,119.08
3.0816,116.38
3.0204,114.04
2.991,112.96
2.9592,111.54
2.898,108.51
2.8367,104.61
2.8336,104.35
2.7755,97.937
2.7611,95.735
2.7177,87.122
2.7143,86.309
2.688,78.51
2.6614,69.898
2.6531,67.242
2.6366,61.286
2.6102,52.673
2.5918,47.501
2.5802,44.061
2.5457,35.449
2.5306,32.248
2.5044,26.837
2.4694,20.732
2.4537,18.224
2.4082,11.785
2.3905,9.6122
2.3469,4.6748
2.3076,1
0.00027876,54
1,244.29
1.0612,244.16
1.1224,243.27
1.1647,242.14
